364	3.28080e-14	5.821747571863964e-16
363	3.28110e-14	5.821764794041674e-16
362	3.90529e-14	5.821764793980829e-16
361	3.90529e-14	5.82176479398072e-16
360	3.90553e-14	5.821765453822788e-16
359	4.05580e-14	5.821765453498292e-16
358	4.05580e-14	5.821765450754182e-16
357	4.05580e-14	5.821765448255833e-16
356	1.56355e-13	5.821765443626206e-16
355	1.56355e-13	5.821765446853235e-16
354	1.56355e-13	5.821812340070233e-16
353	1.59994e-13	5.821812344779386e-16
352	1.59994e-13	5.821812340260735e-16
351	1.59994e-13	5.821812646079633e-16
350	1.69435e-13	5.821812645218431e-16
349	1.69435e-13	5.821812644511538e-16
348	1.69435e-13	5.821818446966091e-16
347	1.73396e-13	5.8218184512034565e-16
346	1.73396e-13	5.82181844384133e-16
345	1.73396e-13	5.821823718336235e-16
344	5.86811e-13	5.821823722191871e-16
343	5.86811e-13	5.821823718477676e-16
342	5.86811e-13	5.822035875698542e-16
341	6.10148e-13	5.822035875768135e-16
340	6.10148e-13	5.822035880136163e-16
339	6.10148e-13	5.824502459419378e-16
338	6.35942e-13	5.824502454334465e-16
337	6.35942e-13	5.824502448393185e-16
336	6.35942e-13	5.824521591624924e-16
335	6.61194e-13	5.824521596786158e-16
334	6.61194e-13	5.82452159404727e-16
333	6.61194e-13	5.824605532863281e-16
332	7.57482e-13	5.824605532869039e-16
331	7.57482e-13	5.824605532854201e-16
330	7.57482e-13	5.826710854118621e-16
329	7.58547e-13	5.826710851494034e-16
328	7.58547e-13	5.826710848323791e-16
327	7.58547e-13	5.826710847533647e-16
326	7.75095e-13	5.826710850513667e-16
325	7.75095e-13	5.826710860482647e-16
324	7.75095e-13	5.826710847934462e-16
323	7.76262e-13	5.8267108476977495e-16
322	7.76262e-13	5.826710847684526e-16
321	7.76262e-13	5.828635422869206e-16
320	1.92120e-12	5.828635423988752e-16
319	1.92120e-12	5.82863542200259e-16
318	1.92120e-12	5.829983790697648e-16
317	1.96032e-12	5.829983787035196e-16
316	1.96032e-12	5.829983791442975e-16
315	1.96032e-12	5.830268306549187e-16
314	1.96595e-12	5.830268309382558e-16
313	1.96595e-12	5.830268307507193e-16
312	1.96595e-12	5.830295206331379e-16
311	2.00603e-12	5.830295201569561e-16
310	2.00603e-12	5.832248412512809e-16
309	2.00603e-12	5.832248408215741e-16
308	2.31222e-12	5.832248409050444e-16
307	2.31222e-12	5.832314342874206e-16
306	2.31222e-12	5.832314342283724e-16
305	2.36614e-12	5.83231434253236e-16
304	2.36614e-12	5.83231434446757e-16
303	2.36614e-12	5.832645426068983e-16
302	2.83257e-12	5.832645425409109e-16
301	2.83257e-12	5.832649682691961e-16
300	2.83257e-12	5.832649683349042e-16
299	2.84335e-12	5.832649681314667e-16
298	2.84335e-12	5.832649680232101e-16
297	2.84335e-12	5.83264968046434e-16
296	2.84747e-12	5.944617075636753e-16
295	2.84747e-12	5.944617075495067e-16
294	2.84747e-12	5.944617075397917e-16
293	2.89866e-12	5.944617075414812e-16
292	2.89866e-12	5.944617077065464e-16
291	2.89866e-12	5.945123231603226e-16
290	2.93233e-12	5.945123228862316e-16
289	2.93233e-12	5.945434147529109e-16
288	2.93233e-12	5.945434148902201e-16
287	2.95641e-12	6.051662553565683e-16
286	2.95641e-12	6.051662553476005e-16
285	2.95641e-12	6.051662553524449e-16
284	2.96062e-12	6.051662548668508e-16
283	2.96062e-12	6.051662551063989e-16
282	2.96062e-12	6.051662553428298e-16
281	3.00075e-12	6.051662550518052e-16
280	3.00075e-12	6.051740988741879e-16
279	3.00075e-12	6.051740983614626e-16
278	7.21033e-12	6.053201852278563e-16
277	7.21033e-12	6.05320185117272e-16
276	7.21033e-12	6.053201854094127e-16
275	7.35749e-12	6.053201853731658e-16
274	7.35749e-12	6.053201852821131e-16
273	7.35749e-12	6.055183109579561e-16
272	7.49701e-12	6.055183109340052e-16
271	7.49701e-12	6.055275967404638e-16
270	7.49701e-12	6.055275966188369e-16
269	7.64966e-12	6.070443436467152e-16
268	7.64966e-12	6.070443436800379e-16
267	7.64966e-12	6.070443435565937e-16
266	8.67804e-12	6.088285567396007e-16
265	8.67804e-12	6.088285573605685e-16
264	8.67804e-12	6.088285571748028e-16
263	9.02295e-12	6.088285568889034e-16
262	9.02295e-12	6.11643189994738e-16
261	9.02295e-12	6.116431901266695e-16
260	1.06310e-11	6.116431899954417e-16
259	1.06310e-11	6.143946188576784e-16
258	1.06310e-11	6.143946190483388e-16
257	1.10054e-11	6.143946188743445e-16
256	1.10054e-11	6.143946189698837e-16
255	1.10054e-11	6.163744084644647e-16
254	1.10535e-11	6.163744086942169e-16
253	1.10535e-11	6.181469897227048e-16
252	1.10535e-11	6.181469892783882e-16
251	1.14428e-11	6.181469895357007e-16
250	1.14428e-11	6.198952528072264e-16
249	1.14428e-11	6.198952527295428e-16
248	2.51405e-10	6.198952526451429e-16
247	2.51405e-10	6.198952526511993e-16
246	2.51405e-10	6.198952516648888e-16
245	2.56643e-10	1.3593157423330498e-15
244	2.56643e-10	1.3593157423426232e-15
243	2.56643e-10	1.359315742348008e-15
242	2.57351e-10	2.138071190595315e-15
241	2.57351e-10	2.138071190192365e-15
240	2.57351e-10	2.1380711892039453e-15
239	2.62732e-10	2.138071187317546e-15
238	2.62732e-10	2.138071185386976e-15
237	2.62732e-10	2.1380711874095384e-15
236	3.79242e-10	2.1380711869850835e-15
235	3.79242e-10	2.138071185745436e-15
234	3.79242e-10	2.1380711802412548e-15
233	3.80485e-10	2.35138534986803e-15
232	3.80485e-10	2.351385349314708e-15
231	3.80485e-10	2.351385349307963e-15
230	3.88070e-10	2.5717039378817144e-15
229	3.88070e-10	2.571703937883768e-15
228	3.88070e-10	2.5717039376389977e-15
227	3.89357e-10	2.571703937723366e-15
226	3.89357e-10	2.571703937688391e-15
225	3.89357e-10	2.5717039375474453e-15
224	9.43912e-10	2.5717039373343767e-15
223	9.43912e-10	2.571703937334103e-15
222	9.43912e-10	5.200283256920997e-15
221	9.63601e-10	5.200283259735316e-15
220	9.63601e-10	5.2002832591595274e-15
219	9.63601e-10	5.200283257130973e-15
218	9.81416e-10	5.200283258031126e-15
217	9.81416e-10	5.200283259194164e-15
216	9.81416e-10	5.20028325792755e-15
215	1.00180e-09	7.890824730795774e-15
214	1.00180e-09	7.89082473004799e-15
213	1.00180e-09	7.89082473003914e-15
212	1.42333e-09	7.890824729668145e-15
211	1.42333e-09	7.890824729988784e-15
210	1.42333e-09	1.7479590160074392e-14
209	1.42801e-09	1.747959016023661e-14
208	1.42801e-09	1.7479590160188736e-14
207	1.42801e-09	1.7479590160572643e-14
206	1.47993e-09	1.7479590160665934e-14
205	1.47993e-09	1.7479590159666835e-14
204	1.47993e-09	1.747959016097734e-14
203	1.48476e-09	1.7479590160931452e-14
202	1.48476e-09	2.7159312178879567e-14
201	1.48476e-09	2.7159312179026043e-14
200	1.48796e-09	2.7159312177837687e-14
199	1.48796e-09	2.715931217825096e-14
198	1.48796e-09	2.7159312178224847e-14
197	1.49867e-09	2.7159312178222446e-14
196	1.49867e-09	2.716149962831568e-14
195	1.49867e-09	2.7161499628334334e-14
194	1.51277e-09	2.7161499628590786e-14
193	1.51277e-09	2.7161499628643053e-14
192	1.51277e-09	2.7170994668537706e-14
191	1.52365e-09	2.7170994668314077e-14
190	1.52365e-09	2.7440028351151217e-14
189	1.52365e-09	2.7440028351085243e-14
188	1.55661e-09	2.7440028351156398e-14
187	1.55661e-09	2.7440244503858878e-14
186	1.55661e-09	2.744024450379734e-14
185	1.56780e-09	2.7445105106362028e-14
184	1.56780e-09	2.7445105106437402e-14
183	1.56780e-09	2.7445105105994002e-14
182	1.81586e-09	2.7445646408629703e-14
181	1.81586e-09	2.7445646408628372e-14
180	1.81586e-09	2.744564640866336e-14
179	1.82892e-09	2.744564640909238e-14
178	1.82892e-09	2.7445646409020808e-14
177	1.82892e-09	2.7445646409173582e-14
176	2.17376e-09	2.7445646409709758e-14
175	2.17376e-09	2.7445646409338473e-14
174	2.17376e-09	2.7477991947685855e-14
173	2.18939e-09	2.747799194825444e-14
172	2.18939e-09	2.7892846702877923e-14
171	2.18939e-09	2.7892846702814015e-14
170	2.48379e-09	2.790096070680945e-14
169	2.48379e-09	2.790096070680941e-14
168	2.48379e-09	2.790096070680926e-14
167	2.50165e-09	2.7900960706361103e-14
