0.	0.	0.
1.	1.99441262e-17	3.31305827e-09
2.	0.00060643	3.04794393e-06
3.	0.0023564	4.49697947e-05
4.	0.00514596	0.00021302
5.	0.00887115	0.00063009
6.	0.01342801	0.00143787
7.	0.01871257	0.00278302
8.	0.0246209	0.00480677
9.	0.03104901	0.0076382
10.	0.03789296	0.0113894
11.	0.04504879	0.01616735
12.	0.05241254	0.02206532
13.	0.05988024	0.0293085
